"","age","status","Number","Simul","regID","regNV","startV","vPerD","vpd","vo","acceptV","effV","totalvac"
"32861600",1,"allD",0,11,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871600",2,"allD",1,11,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881600",3,"allD",4,11,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891600",4,"allD",3,11,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901600",5,"allD",0,11,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911600",6,"allD",7,11,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921600",7,"allD",9,11,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861601",1,"allD",0,12,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871601",2,"allD",3,12,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881601",3,"allD",0,12,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891601",4,"allD",6,12,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901601",5,"allD",0,12,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911601",6,"allD",3,12,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921601",7,"allD",7,12,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861602",1,"allD",0,13,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871602",2,"allD",0,13,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881602",3,"allD",0,13,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891602",4,"allD",6,13,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901602",5,"allD",4,13,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911602",6,"allD",3,13,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921602",7,"allD",4,13,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861603",1,"allD",0,14,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871603",2,"allD",0,14,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881603",3,"allD",3,14,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891603",4,"allD",5,14,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901603",5,"allD",1,14,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911603",6,"allD",2,14,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921603",7,"allD",5,14,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861604",1,"allD",0,15,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871604",2,"allD",0,15,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881604",3,"allD",2,15,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891604",4,"allD",4,15,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901604",5,"allD",5,15,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911604",6,"allD",4,15,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921604",7,"allD",4,15,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861605",1,"allD",0,16,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871605",2,"allD",0,16,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881605",3,"allD",0,16,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891605",4,"allD",4,16,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901605",5,"allD",1,16,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911605",6,"allD",2,16,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921605",7,"allD",2,16,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861606",1,"allD",0,17,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871606",2,"allD",1,17,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881606",3,"allD",0,17,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891606",4,"allD",2,17,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901606",5,"allD",6,17,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911606",6,"allD",3,17,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921606",7,"allD",2,17,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861607",1,"allD",1,18,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871607",2,"allD",4,18,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881607",3,"allD",3,18,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891607",4,"allD",4,18,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901607",5,"allD",3,18,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911607",6,"allD",6,18,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921607",7,"allD",6,18,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861608",1,"allD",0,19,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871608",2,"allD",0,19,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881608",3,"allD",1,19,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891608",4,"allD",3,19,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901608",5,"allD",2,19,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911608",6,"allD",3,19,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921608",7,"allD",6,19,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861609",1,"allD",0,20,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871609",2,"allD",0,20,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881609",3,"allD",1,20,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891609",4,"allD",1,20,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901609",5,"allD",1,20,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911609",6,"allD",2,20,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921609",7,"allD",3,20,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861610",1,"allD",0,21,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871610",2,"allD",3,21,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881610",3,"allD",3,21,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891610",4,"allD",8,21,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901610",5,"allD",5,21,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911610",6,"allD",4,21,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921610",7,"allD",6,21,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861611",1,"allD",0,22,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871611",2,"allD",0,22,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881611",3,"allD",0,22,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891611",4,"allD",4,22,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901611",5,"allD",3,22,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911611",6,"allD",4,22,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921611",7,"allD",6,22,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861612",1,"allD",0,23,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871612",2,"allD",0,23,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881612",3,"allD",3,23,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891612",4,"allD",5,23,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901612",5,"allD",1,23,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911612",6,"allD",5,23,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921612",7,"allD",5,23,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861613",1,"allD",0,24,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871613",2,"allD",1,24,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881613",3,"allD",3,24,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891613",4,"allD",4,24,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901613",5,"allD",2,24,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911613",6,"allD",1,24,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921613",7,"allD",7,24,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861614",1,"allD",0,25,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871614",2,"allD",1,25,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881614",3,"allD",1,25,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891614",4,"allD",2,25,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901614",5,"allD",1,25,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911614",6,"allD",3,25,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921614",7,"allD",0,25,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861615",1,"allD",0,26,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871615",2,"allD",0,26,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881615",3,"allD",1,26,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891615",4,"allD",2,26,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901615",5,"allD",6,26,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911615",6,"allD",3,26,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921615",7,"allD",6,26,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861616",1,"allD",0,27,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871616",2,"allD",0,27,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881616",3,"allD",2,27,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891616",4,"allD",4,27,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901616",5,"allD",0,27,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911616",6,"allD",3,27,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921616",7,"allD",6,27,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861617",1,"allD",0,28,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871617",2,"allD",0,28,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881617",3,"allD",1,28,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891617",4,"allD",3,28,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901617",5,"allD",0,28,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911617",6,"allD",6,28,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921617",7,"allD",5,28,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861618",1,"allD",0,29,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871618",2,"allD",0,29,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881618",3,"allD",1,29,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891618",4,"allD",4,29,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901618",5,"allD",3,29,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911618",6,"allD",4,29,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921618",7,"allD",4,29,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861619",1,"allD",0,30,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32871619",2,"allD",1,30,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32881619",3,"allD",2,30,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32891619",4,"allD",4,30,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32901619",5,"allD",7,30,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32911619",6,"allD",3,30,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32921619",7,"allD",4,30,"BE",59358,10,1800,10,2,0,0.9,5134839.2
"32861620",1,"allD",0,1,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871620",2,"allD",3,1,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881620",3,"allD",4,1,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891620",4,"allD",9,1,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901620",5,"allD",11,1,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911620",6,"allD",12,1,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921620",7,"allD",13,1,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861621",1,"allD",0,2,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871621",2,"allD",1,2,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881621",3,"allD",5,2,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891621",4,"allD",6,2,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901621",5,"allD",8,2,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911621",6,"allD",8,2,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921621",7,"allD",18,2,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861622",1,"allD",1,3,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871622",2,"allD",0,3,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881622",3,"allD",4,3,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891622",4,"allD",7,3,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901622",5,"allD",10,3,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911622",6,"allD",9,3,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921622",7,"allD",20,3,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861623",1,"allD",0,4,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871623",2,"allD",1,4,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881623",3,"allD",2,4,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891623",4,"allD",12,4,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901623",5,"allD",7,4,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911623",6,"allD",10,4,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921623",7,"allD",14,4,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861624",1,"allD",0,5,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871624",2,"allD",1,5,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881624",3,"allD",8,5,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891624",4,"allD",7,5,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901624",5,"allD",8,5,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911624",6,"allD",8,5,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921624",7,"allD",11,5,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861625",1,"allD",0,6,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871625",2,"allD",3,6,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881625",3,"allD",5,6,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891625",4,"allD",10,6,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901625",5,"allD",7,6,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911625",6,"allD",13,6,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921625",7,"allD",12,6,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861626",1,"allD",1,7,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871626",2,"allD",2,7,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881626",3,"allD",2,7,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891626",4,"allD",13,7,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901626",5,"allD",2,7,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911626",6,"allD",10,7,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921626",7,"allD",20,7,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861627",1,"allD",0,8,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871627",2,"allD",1,8,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881627",3,"allD",2,8,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891627",4,"allD",7,8,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901627",5,"allD",5,8,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911627",6,"allD",9,8,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921627",7,"allD",15,8,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861628",1,"allD",0,9,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871628",2,"allD",1,9,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881628",3,"allD",6,9,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891628",4,"allD",10,9,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901628",5,"allD",4,9,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911628",6,"allD",8,9,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921628",7,"allD",14,9,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861629",1,"allD",1,10,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871629",2,"allD",0,10,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881629",3,"allD",5,10,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891629",4,"allD",7,10,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901629",5,"allD",12,10,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911629",6,"allD",14,10,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921629",7,"allD",16,10,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861630",1,"allD",2,11,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871630",2,"allD",1,11,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881630",3,"allD",4,11,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891630",4,"allD",6,11,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901630",5,"allD",6,11,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911630",6,"allD",10,11,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921630",7,"allD",7,11,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861631",1,"allD",0,12,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871631",2,"allD",2,12,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881631",3,"allD",6,12,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891631",4,"allD",10,12,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901631",5,"allD",11,12,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911631",6,"allD",7,12,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921631",7,"allD",14,12,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861632",1,"allD",1,13,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871632",2,"allD",0,13,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881632",3,"allD",4,13,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891632",4,"allD",10,13,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901632",5,"allD",7,13,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911632",6,"allD",11,13,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921632",7,"allD",13,13,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861633",1,"allD",0,14,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871633",2,"allD",4,14,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881633",3,"allD",7,14,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891633",4,"allD",6,14,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901633",5,"allD",7,14,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911633",6,"allD",13,14,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921633",7,"allD",12,14,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861634",1,"allD",1,15,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871634",2,"allD",0,15,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881634",3,"allD",6,15,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891634",4,"allD",7,15,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901634",5,"allD",4,15,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911634",6,"allD",4,15,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921634",7,"allD",15,15,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861635",1,"allD",0,16,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871635",2,"allD",0,16,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881635",3,"allD",4,16,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891635",4,"allD",3,16,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901635",5,"allD",4,16,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911635",6,"allD",12,16,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921635",7,"allD",8,16,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861636",1,"allD",0,17,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871636",2,"allD",1,17,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881636",3,"allD",2,17,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891636",4,"allD",9,17,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901636",5,"allD",11,17,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911636",6,"allD",11,17,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921636",7,"allD",13,17,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861637",1,"allD",0,18,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871637",2,"allD",1,18,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881637",3,"allD",4,18,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891637",4,"allD",7,18,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901637",5,"allD",12,18,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911637",6,"allD",10,18,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921637",7,"allD",14,18,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861638",1,"allD",0,19,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871638",2,"allD",0,19,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881638",3,"allD",7,19,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891638",4,"allD",12,19,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901638",5,"allD",8,19,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911638",6,"allD",8,19,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921638",7,"allD",15,19,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861639",1,"allD",0,20,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871639",2,"allD",1,20,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881639",3,"allD",7,20,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891639",4,"allD",9,20,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901639",5,"allD",4,20,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911639",6,"allD",10,20,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921639",7,"allD",10,20,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861640",1,"allD",0,21,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871640",2,"allD",2,21,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881640",3,"allD",6,21,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891640",4,"allD",10,21,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901640",5,"allD",10,21,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911640",6,"allD",8,21,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921640",7,"allD",12,21,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861641",1,"allD",0,22,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871641",2,"allD",2,22,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881641",3,"allD",6,22,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891641",4,"allD",13,22,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901641",5,"allD",9,22,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911641",6,"allD",11,22,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921641",7,"allD",17,22,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861642",1,"allD",0,23,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871642",2,"allD",3,23,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881642",3,"allD",2,23,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891642",4,"allD",8,23,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901642",5,"allD",7,23,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911642",6,"allD",5,23,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921642",7,"allD",11,23,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861643",1,"allD",0,24,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871643",2,"allD",1,24,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881643",3,"allD",5,24,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891643",4,"allD",11,24,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901643",5,"allD",7,24,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911643",6,"allD",12,24,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921643",7,"allD",14,24,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861644",1,"allD",0,25,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871644",2,"allD",2,25,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881644",3,"allD",3,25,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891644",4,"allD",8,25,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901644",5,"allD",8,25,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911644",6,"allD",9,25,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921644",7,"allD",15,25,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861645",1,"allD",0,26,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871645",2,"allD",0,26,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32881645",3,"allD",7,26,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32891645",4,"allD",11,26,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32901645",5,"allD",10,26,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32911645",6,"allD",12,26,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32921645",7,"allD",13,26,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32861646",1,"allD",0,27,"BO",182973,10,6630,10,2,0,0.9,5134839.2
"32871646",2,"allD",1,27,"BO",182973,10,6630,10,2,0,0.9,5134839.2
